"Gene"	"Aliases"	"Aliases3"	"GeneCateg"	"PromoterOf"	"contigV1"	"startV1"	"stopV1"	"strandV1"	"Npaths"	"contigV2"	"startV2"	"stopV2"	"strandV2"	"Qstart"	"Qstop"	"LQueryMapped"	"QueryLength"	"coverage"	"TrimmedCoverage"	"PcIdentity"	"matches"	"mismatches"	"indels"	"unknowns"	"TranslateStart"	"TranslateStop"	"NbOfAA"	"AAchanges"	"NewTargetName"
"polymerase (DNA-directed), delta 3, accessory subunit (LOC100169640)"	"Control_g60.1"	"Control_g60.1"	"Control"	"None"	"EQ117371"	20408	20463	"+"	1	"GL349866"	280987	280932	"-"	1	56	56	56	100	100	100	56	0	0	0	1	54	18	NA	"Control_g60_1"
"polymerase (DNA-directed), delta 3, accessory subunit (LOC100169640)"	"Control_g60.2"	"Control_g60.3"	"Control"	"None"	"EQ117371"	21246	21332	"+"	1	"GL349866"	280149	280063	"-"	1	87	87	87	100	100	100	87	0	0	0	1	87	29	NA	"Control_g60_2"
"polymerase (DNA-directed), delta 3, accessory subunit (LOC100169640)"	"Control_g60.3"	"Control_g60.5"	"Control"	"None"	"EQ117371"	21984	22130	"+"	1	"GL349866"	279411	279265	"-"	1	147	147	147	100	100	100	147	0	0	0	3	146	48	NA	"Control_g60_3"
"polymerase (DNA-directed), delta 3, accessory subunit (LOC100169640)"	"Control_g60.4"	"Control_g60.4"	"Control"	"None"	"EQ117371"	21396	21708	"+"	1	"GL349866"	279999	279687	"-"	1	313	313	313	100	100	100	313	0	0	0	1	312	104	NA	"Control_g60_4"
"polymerase (DNA-directed), delta 3, accessory subunit (LOC100169640)"	"Control_g60.5"	"Control_g60.6"	"Control"	"None"	"EQ117371"	22227	22576	"+"	1	"GL349866"	279168	278819	"-"	1	350	350	350	100	100	100	350	0	0	0	3	236	77	NA	"Control_g60_5"
"polymerase (DNA-directed), delta 3, accessory subunit (LOC100169640)"	"Control_g60.6"	"Control_g60.2"	"Control"	"None"	"EQ117371"	20758	21187	"+"	1	"GL349866"	280637	280208	"-"	1	430	430	430	100	100	99.5	428	2	0	0	2	430	143	"I19V [55]"	"Control_g60_6"
"pnuts protein (LOC100162526)"	"Control_g61.1"	"Control_g61.8"	"Control"	"None"	"EQ118284"	69900	69981	"+"	1	"GL350260"	144143	144062	"-"	1	82	82	82	100	100	100	82	0	0	0	2	82	27	NA	"Control_g61_1"
"pnuts protein (LOC100162526)"	"Control_g61.2"	"Control_g61.10"	"Control"	"None"	"EQ118284"	70752	70835	"+"	1	"GL350260"	143291	143208	"-"	1	84	84	84	100	100	100	84	0	0	0	3	83	27	NA	"Control_g61_2"
"pnuts protein (LOC100162526)"	"Control_g61.3"	"Control_g61.3"	"Control"	"None"	"EQ118284"	52162	52248	"+"	1	"GL350260"	162444	162358	"-"	1	87	87	87	100	100	100	87	0	0	0	2	85	28	NA	"Control_g61_3"
"pnuts protein (LOC100162526)"	"Control_g61.4"	"Control_g61.2"	"Control"	"None"	"EQ118284"	29425	29525	"+"	1	"GL350260"	24033	23933	"-"	1	101	101	101	100	100	100	101	0	0	0	1	99	33	NA	"Control_g61_4"
"pnuts protein (LOC100162526)"	"Control_g61.5"	"Control_g61.1"	"Control"	"None"	"EQ118284"	27820	27972	"+"	1	"GL350260"	25638	25486	"-"	1	153	153	153	100	100	100	153	0	0	0	1	54	17	NA	"Control_g61_5"
"pnuts protein (LOC100162526)"	"Control_g61.6"	"Control_g61.9"	"Control"	"None"	"EQ118284"	70051	70212	"+"	1	"GL350260"	143992	143831	"-"	1	162	162	162	100	100	100	162	0	0	0	3	161	53	NA	"Control_g61_6"
"pnuts protein (LOC100162526)"	"Control_g61.7"	"Control_g61.11"	"Control"	"None"	"EQ118284"	70920	71100	"+"	1	"GL350260"	143123	142943	"-"	1	181	181	181	100	100	100	181	0	0	0	3	179	59	NA	"Control_g61_7"
"pnuts protein (LOC100162526)"	"Control_g61.8"	"Control_g61.4"	"Control"	"None"	"EQ118284"	55208	55395	"+"	1	"GL350260"	159279	159092	"-"	1	188	188	188	100	100	100	188	0	0	0	2	187	62	NA	"Control_g61_8"
"pnuts protein (LOC100162526)"	"Control_g61.9"	"Control_g61.6"	"Control"	"None"	"EQ118284"	56260	56511	"+"	1	"GL350260"	158227	157976	"-"	1	252	252	252	100	100	100	252	0	0	0	3	251	83	NA	"Control_g61_9"
"pnuts protein (LOC100162526)"	"Control_g61.10"	"Control_g61.7"	"Control"	"None"	"EQ118284"	69416	69813	"+"	1	"GL350260"	144627	144230	"-"	1	398	398	398	100	100	100	398	0	0	0	3	398	132	NA	"Control_g61_10"
"pnuts protein (LOC100162526)"	"Control_g61.11"	"Control_g61.5"	"Control"	"None"	"EQ118284"	55540	56124	"+"	1	"GL350260"	158947	158363	"-"	1	585	585	585	100	100	100	585	0	0	0	3	584	194	NA	"Control_g61_11"
"pnuts protein (LOC100162526)"	"Control_g61.12"	"Control_g61.12"	"Control"	"None"	"EQ118284"	71170	71968	"+"	1	"GL350260"	142873	142075	"-"	1	799	799	799	100	100	100	799	0	0	0	2	799	265	NA	"Control_g61_12"
"Pleckstrin homology-like domain family B member 2 (Protein LL5-beta) (LOC100161558)"	"Control_g62.1"	"Control_g62.7"	"Control"	"None"	"EQ121313"	87476	87577	"+"	1	"GL350234"	142700	142599	"-"	1	102	102	102	100	100	100	102	0	0	0	2	100	33	NA	"Control_g62_1"
"Pleckstrin homology-like domain family B member 2 (Protein LL5-beta) (LOC100161558)"	"Control_g62.2"	"Control_g62.8"	"Control"	"None"	"EQ121313"	89176	89278	"+"	1	"GL350234"	141000	140898	"-"	1	103	103	103	100	100	100	103	0	0	0	2	103	34	NA	"Control_g62_2"
"Pleckstrin homology-like domain family B member 2 (Protein LL5-beta) (LOC100161558)"	"Control_g62.3"	"Control_g62.11"	"Control"	"None"	"EQ121313"	91487	91615	"+"	1	"GL350234"	138688	138560	"-"	1	129	129	129	100	100	100	129	0	0	0	1	129	43	NA	"Control_g62_3"
"Pleckstrin homology-like domain family B member 2 (Protein LL5-beta) (LOC100161558)"	"Control_g62.4"	"Control_g62.6"	"Control"	"None"	"EQ121313"	86784	86983	"+"	1	"GL350234"	143392	143193	"-"	1	200	200	200	100	100	100	200	0	0	0	1	201	67	NA	"Control_g62_4"
"Pleckstrin homology-like domain family B member 2 (Protein LL5-beta) (LOC100161558)"	"Control_g62.5"	"Control_g62.12"	"Control"	"None"	"EQ121313"	91841	92060	"+"	1	"GL350234"	138334	138115	"-"	1	220	220	220	100	100	100	220	0	0	0	1	219	73	NA	"Control_g62_5"
"Pleckstrin homology-like domain family B member 2 (Protein LL5-beta) (LOC100161558)"	"Control_g62.6"	"Control_g62.9"	"Control"	"None"	"EQ121313"	89466	89690	"+"	1	"GL350234"	140710	140486	"-"	1	225	225	225	100	100	100	225	0	0	0	1	225	75	NA	"Control_g62_6"
"Pleckstrin homology-like domain family B member 2 (Protein LL5-beta) (LOC100161558)"	"Control_g62.7"	"Control_g62.3"	"Control"	"None"	"EQ121313"	79966	80210	"+"	1	"GL350234"	150334	150090	"-"	1	245	245	245	100	100	100	245	0	0	0	1	246	82	NA	"Control_g62_7"
"Pleckstrin homology-like domain family B member 2 (Protein LL5-beta) (LOC100161558)"	"Control_g62.8"	"Control_g62.1"	"Control"	"None"	"EQ121313"	72207	72491	"+"	1	"GL350234"	158096	157812	"-"	1	285	285	285	100	100	99.6	284	1	0	0	3	248	81	NA	"Control_g62_8"
"Pleckstrin homology-like domain family B member 2 (Protein LL5-beta) (LOC100161558)"	"Control_g62.9"	"Control_g62.4"	"Control"	"None"	"EQ121313"	81897	82226	"+"	1	"GL350234"	148279	147950	"-"	1	330	330	330	100	100	100	330	0	0	0	2	328	109	NA	"Control_g62_9"
"Pleckstrin homology-like domain family B member 2 (Protein LL5-beta) (LOC100161558)"	"Control_g62.10"	"Control_g62.10"	"Control"	"None"	"EQ121313"	90837	91196	"+"	1	"GL350234"	139338	138979	"-"	1	360	360	360	100	100	100	360	0	0	0	1	360	120	NA	"Control_g62_10"
"Pleckstrin homology-like domain family B member 2 (Protein LL5-beta) (LOC100161558)"	"Control_g62.11"	"Control_g62.5"	"Control"	"None"	"EQ121313"	84620	85010	"+"	1	"GL350234"	145556	145166	"-"	1	391	391	391	100	100	100	391	0	0	0	2	391	130	NA	"Control_g62_11"
"Pleckstrin homology-like domain family B member 2 (Protein LL5-beta) (LOC100161558)"	"Control_g62.12"	"Control_g62.2"	"Control"	"None"	"EQ121313"	77516	78127	"+"	1	"GL350234"	152784	152173	"-"	1	612	612	612	100	100	99.8	611	1	0	0	61	612	184	NA	"Control_g62_12"
"phosphoglycerate mutase (LOC100162303)"	"Control_g63.1"	"Control_g63.1"	"Control"	"None"	"EQ116788"	2993	2886	"-"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Control_g63_1"
"phosphoglycerate mutase (LOC100162303)"	"Control_g63.2"	"Control_g63.2"	"Control"	"None"	"EQ116788"	2514	2406	"-"	1	"GL349760"	201376	201484	"+"	1	109	109	109	100	100	100	109	0	0	0	1	108	36	NA	"Control_g63_2"
"phosphoglycerate mutase (LOC100162303)"	"Control_g63.3"	"Control_g63.5"	"Control"	"None"	"EQ116788"	535	369	"-"	1	"GL349760"	203354	203520	"+"	1	167	167	167	100	100	99.4	166	1	0	0	3	167	54	NA	"Control_g63_3"
"phosphoglycerate mutase (LOC100162303)"	"Control_g63.4"	"Control_g63.3"	"Control"	"None"	"EQ116788"	2237	2002	"-"	1	"GL349760"	201653	201888	"+"	1	236	236	236	100	100	100	236	0	0	0	3	236	78	NA	"Control_g63_4"
"phosphoglycerate mutase (LOC100162303)"	"Control_g63.5"	"Control_g63.4"	"Control"	"None"	"EQ116788"	1820	1556	"-"	1	"GL349760"	202070	202334	"+"	1	265	265	265	100	100	100	265	0	0	0	1	264	88	NA	"Control_g63_5"
"PHD finger protein 10 (LOC100162709)"	"Control_g64.1"	"Control_g64.10"	"Control"	"None"	"EQ111357"	7670	7606	"-"	1	"GL350120"	201828	201892	"+"	1	65	65	65	100	100	100	65	0	0	0	1	63	21	NA	"Control_g64_1"
"PHD finger protein 10 (LOC100162709)"	"Control_g64.2"	"Control_g64.2"	"Control"	"None"	"EQ111357"	9802	9718	"-"	1	"GL350120"	199696	199780	"+"	1	85	85	85	100	100	100	85	0	0	0	3	83	27	NA	"Control_g64_2"
"PHD finger protein 10 (LOC100162709)"	"Control_g64.3"	"Control_g64.11"	"Control"	"None"	"EQ111357"	7437	7331	"-"	1	"GL350120"	202061	202167	"+"	1	107	107	107	100	100	100	107	0	0	0	2	106	35	NA	"Control_g64_3"
"PHD finger protein 10 (LOC100162709)"	"Control_g64.4"	"Control_g64.4"	"Control"	"None"	"EQ111357"	9347	9222	"-"	1	"GL350120"	200151	200276	"+"	1	126	126	126	100	100	100	126	0	0	0	3	125	41	NA	"Control_g64_4"
"PHD finger protein 10 (LOC100162709)"	"Control_g64.5"	"Control_g64.9"	"Control"	"None"	"EQ111357"	7911	7785	"-"	1	"GL350120"	201587	201713	"+"	1	127	127	127	100	100	100	127	0	0	0	2	127	42	NA	"Control_g64_5"
"PHD finger protein 10 (LOC100162709)"	"Control_g64.6"	"Control_g64.6"	"Control"	"None"	"EQ111357"	8810	8676	"-"	1	"GL350120"	200688	200822	"+"	1	135	135	135	100	100	100	135	0	0	0	2	133	44	NA	"Control_g64_6"
"PHD finger protein 10 (LOC100162709)"	"Control_g64.7"	"Control_g64.8"	"Control"	"None"	"EQ111357"	8225	8078	"-"	1	"GL350120"	201273	201420	"+"	1	148	148	148	100	100	99.3	147	1	0	0	3	149	49	NA	"Control_g64_7"
"PHD finger protein 10 (LOC100162709)"	"Control_g64.8"	"Control_g64.1"	"Control"	"None"	"EQ111357"	10040	9871	"-"	1	"GL350120"	199458	199627	"+"	1	170	170	170	100	100	100	170	0	0	0	2	169	56	NA	"Control_g64_8"
"PHD finger protein 10 (LOC100162709)"	"Control_g64.9"	"Control_g64.7"	"Control"	"None"	"EQ111357"	8475	8306	"-"	1	"GL350120"	201023	201192	"+"	1	170	170	170	100	100	100	170	0	0	0	2	169	56	NA	"Control_g64_9"
"PHD finger protein 10 (LOC100162709)"	"Control_g64.10"	"Control_g64.3"	"Control"	"None"	"EQ111357"	9619	9408	"-"	1	"GL350120"	199879	200090	"+"	1	212	212	212	100	100	100	212	0	0	0	2	211	70	NA	"Control_g64_10"
"PHD finger protein 10 (LOC100162709)"	"Control_g64.11"	"Control_g64.5"	"Control"	"None"	"EQ111357"	9128	8876	"-"	1	"GL350120"	200370	200622	"+"	1	253	253	253	100	100	100	253	0	0	0	3	254	84	NA	"Control_g64_11"
"PHD finger protein 10 (LOC100162709)"	"Control_g64.12"	"Control_g64.12"	"Control"	"None"	"EQ111357"	5734	4731	"-"	1	"GL350120"	203764	204767	"+"	1	1004	1004	1004	100	100	99.8	1002	2	0	0	3	113	36	NA	"Control_g64_12"
"peroxisomal biogenesis factor 13 (LOC100167535)"	"Control_g65.1"	"Control_g65.4"	"Control"	"None"	"EQ110921"	5909	6130	"+"	1	"GL349852"	930453	930232	"-"	1	222	222	222	100	100	100	222	0	0	0	3	221	73	NA	"Control_g65_1"
"peroxisomal biogenesis factor 13 (LOC100167535)"	"Control_g65.2"	"Control_g65.3"	"Control"	"None"	"EQ110921"	5590	5837	"+"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Control_g65_2"
"peroxisomal biogenesis factor 13 (LOC100167535)"	"Control_g65.3"	"Control_g65.2"	"Control"	"None"	"EQ110921"	2691	3017	"+"	1	"GL349852"	933671	933345	"-"	1	327	327	327	100	100	100	327	0	0	0	2	328	109	NA	"Control_g65_3"
"peroxisomal biogenesis factor 13 (LOC100167535)"	"Control_g65.4"	"Control_g65.1"	"Control"	"None"	"EQ110921"	2280	2614	"+"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Control_g65_4"
"peroxisomal biogenesis factor 13 (LOC100167535)"	"Control_g65.5"	"Control_g65.5"	"Control"	"None"	"EQ110921"	6514	6893	"+"	1	"GL349852"	929848	929469	"-"	1	380	380	380	100	100	100	380	0	0	0	3	380	125	NA	"Control_g65_5"
"peroxinectin (LOC100161945)"	"Control_g66.1"	"Control_g66.7"	"Control"	"None"	"EQ117314"	64598	64753	"+"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Control_g66_1"
"peroxinectin (LOC100161945)"	"Control_g66.2"	"Control_g66.3"	"Control"	"None"	"EQ117314"	62436	62612	"+"	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Control_g66_2"
"peroxinectin (LOC100161945)"	"Control_g66.3"	"Control_g66.8"	"Control"	"None"	"EQ117314"	64848	65037	"+"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Control_g66_3"
"peroxinectin (LOC100161945)"	"Control_g66.4"	"Control_g66.6"	"Control"	"None"	"EQ117314"	64275	64468	"+"	1	"GL350131"	112787	112594	"-"	1	194	194	194	100	100	100	194	0	0	0	3	194	64	NA	"Control_g66_4"
"peroxinectin (LOC100161945)"	"Control_g66.5"	"Control_g66.9"	"Control"	"None"	"EQ117314"	65103	65305	"+"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Control_g66_5"
"peroxinectin (LOC100161945)"	"Control_g66.6"	"Control_g66.4"	"Control"	"None"	"EQ117314"	62691	62899	"+"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Control_g66_6"
"peroxinectin (LOC100161945)"	"Control_g66.7"	"Control_g66.2"	"Control"	"None"	"EQ117314"	62006	62244	"+"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Control_g66_7"
"peroxinectin (LOC100161945)"	"Control_g66.8"	"Control_g66.1"	"Control"	"None"	"EQ117314"	61643	61932	"+"	1	"GL350131"	115419	115130	"-"	1	290	290	290	100	100	100	290	0	0	0	1	288	96	NA	"Control_g66_8"
"peroxinectin (LOC100161945)"	"Control_g66.9"	"Control_g66.5"	"Control"	"None"	"EQ117314"	63082	63616	"+"	1	"GL350131"	113980	113446	"-"	1	535	535	535	100	100	100	535	0	0	0	1	534	178	NA	"Control_g66_9"
"Peptidylglycine-alpha-hydroxylating monooxygenase CG3832-PA (LOC100161384)"	"Control_g67.1"	"Control_g67.6"	"Control"	"None"	"EQ116800"	191610	191658	"+"	1	"GL350421"	317535	317583	"+"	1	49	49	49	100	100	100	49	0	0	0	1	48	16	NA	"Control_g67_1"
"Peptidylglycine-alpha-hydroxylating monooxygenase CG3832-PA (LOC100161384)"	"Control_g67.2"	"Control_g67.9"	"Control"	"None"	"EQ116800"	193235	193284	"+"	1	"GL350421"	319160	319209	"+"	1	50	50	50	100	100	100	50	0	0	0	1	51	17	NA	"Control_g67_2"
"Peptidylglycine-alpha-hydroxylating monooxygenase CG3832-PA (LOC100161384)"	"Control_g67.3"	"Control_g67.2"	"Control"	"None"	"EQ116800"	190366	190423	"+"	1	"GL350421"	316277	316334	"+"	1	58	58	58	100	100	100	58	0	0	0	1	57	19	NA	"Control_g67_3"
"Peptidylglycine-alpha-hydroxylating monooxygenase CG3832-PA (LOC100161384)"	"Control_g67.4"	"Control_g67.4"	"Control"	"None"	"EQ116800"	190939	191017	"+"	1	"GL350421"	316864	316942	"+"	1	79	79	79	100	100	100	79	0	0	0	2	79	26	NA	"Control_g67_4"
"Peptidylglycine-alpha-hydroxylating monooxygenase CG3832-PA (LOC100161384)"	"Control_g67.5"	"Control_g67.3"	"Control"	"None"	"EQ116800"	190772	190859	"+"	1	"GL350421"	316697	316784	"+"	1	88	88	88	100	100	100	88	0	0	0	2	88	29	NA	"Control_g67_5"
"Peptidylglycine-alpha-hydroxylating monooxygenase CG3832-PA (LOC100161384)"	"Control_g67.6"	"Control_g67.5"	"Control"	"None"	"EQ116800"	191090	191216	"+"	1	"GL350421"	317015	317141	"+"	1	127	127	127	100	100	99.2	126	1	0	0	1	126	42	NA	"Control_g67_6"
"Peptidylglycine-alpha-hydroxylating monooxygenase CG3832-PA (LOC100161384)"	"Control_g67.7"	"Control_g67.8"	"Control"	"None"	"EQ116800"	192657	192799	"+"	1	"GL350421"	318582	318724	"+"	1	143	143	143	100	100	100	143	0	0	0	3	143	47	NA	"Control_g67_7"
"Peptidylglycine-alpha-hydroxylating monooxygenase CG3832-PA (LOC100161384)"	"Control_g67.8"	"Control_g67.7"	"Control"	"None"	"EQ116800"	192401	192549	"+"	1	"GL350421"	318326	318474	"+"	1	149	149	149	100	100	100	149	0	0	0	1	147	49	NA	"Control_g67_8"
"Peptidylglycine-alpha-hydroxylating monooxygenase CG3832-PA (LOC100161384)"	"Control_g67.9"	"Control_g67.10"	"Control"	"None"	"EQ116800"	193383	193986	"+"	1	"GL350421"	319308	319911	"+"	1	604	604	604	100	100	100	604	0	0	0	1	198	65	NA	"Control_g67_9"
"Peptidylglycine-alpha-hydroxylating monooxygenase CG3832-PA (LOC100161384)"	"Control_g67.10"	"Control_g67.1"	"Control"	"None"	"EQ116800"	179455	180148	"+"	1	"GL350421"	305345	306038	"+"	1	694	694	694	100	100	100	694	0	0	0	1	156	51	NA	"Control_g67_10"
"pasha-2"	"Control_g68.1"	"pasha-2.1"	"Control"	"None"	"EQ114830"	37584	38093	"+"	1	"GL349723"	561263	560754	"-"	1	510	510	510	100	100	97.9	476	10	0	24	1	510	170	"Y110H [327] D114E [339] D120G [357] G141E [420] N147T [438] V153I [456] G156D [465]"	"Control_g68_1"
"pasha-2"	"Control_g68.2"	"pasha-2.2"	"Control"	"None"	"EQ114830"	38114	39030	"+"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Control_g68_2"
"pasha-2"	"Control_g68.3"	"pasha-2.3"	"Control"	"None"	"EQ114830"	39117	40131	"+"	1	"GL349723"	560236	559222	"-"	1	1015	1015	1015	100	100	100	1015	0	0	0	2	1015	337	NA	"Control_g68_3"
"Pantothenate kinase 4 (Pantothenic acid kinase 4) (hPanK4) (LOC100162362)"	"Control_g69.1"	"Control_g69.10"	"Control"	"None"	"EQ117272"	27798	27891	"+"	1	"GL349701"	1014374	1014467	"+"	1	94	94	94	100	100	97.9	92	2	0	0	2	94	31	NA	"Control_g69_1"
"Pantothenate kinase 4 (Pantothenic acid kinase 4) (hPanK4) (LOC100162362)"	"Control_g69.2"	"Control_g69.3"	"Control"	"None"	"EQ117272"	25860	25963	"+"	1	"GL349701"	1012436	1012539	"+"	1	104	104	104	100	100	100	104	0	0	0	3	104	34	NA	"Control_g69_2"
"Pantothenate kinase 4 (Pantothenic acid kinase 4) (hPanK4) (LOC100162362)"	"Control_g69.3"	"Control_g69.6"	"Control"	"None"	"EQ117272"	26799	26905	"+"	1	"GL349701"	1013375	1013481	"+"	1	107	107	107	100	100	100	107	0	0	0	3	107	35	NA	"Control_g69_3"
"Pantothenate kinase 4 (Pantothenic acid kinase 4) (hPanK4) (LOC100162362)"	"Control_g69.4"	"Control_g69.2"	"Control"	"None"	"EQ117272"	23500	23620	"+"	1	"GL349701"	1010076	1010196	"+"	1	121	121	121	100	100	100	121	0	0	0	1	120	40	NA	"Control_g69_4"
"Pantothenate kinase 4 (Pantothenic acid kinase 4) (hPanK4) (LOC100162362)"	"Control_g69.5"	"Control_g69.9"	"Control"	"None"	"EQ117272"	27586	27738	"+"	1	"GL349701"	1014162	1014314	"+"	1	153	153	153	100	100	100	153	0	0	0	2	151	50	NA	"Control_g69_5"
"Pantothenate kinase 4 (Pantothenic acid kinase 4) (hPanK4) (LOC100162362)"	"Control_g69.6"	"Control_g69.1"	"Control"	"None"	"EQ117272"	23166	23328	"+"	1	"GL349701"	1009742	1009904	"+"	1	163	163	163	100	100	100	163	0	0	0	2	76	24	NA	"Control_g69_6"
"Pantothenate kinase 4 (Pantothenic acid kinase 4) (hPanK4) (LOC100162362)"	"Control_g69.7"	"Control_g69.7"	"Control"	"None"	"EQ117272"	26977	27139	"+"	1	"GL349701"	1013553	1013715	"+"	1	163	163	163	100	100	100	163	0	0	0	1	162	54	NA	"Control_g69_7"
"Pantothenate kinase 4 (Pantothenic acid kinase 4) (hPanK4) (LOC100162362)"	"Control_g69.8"	"Control_g69.8"	"Control"	"None"	"EQ117272"	27244	27436	"+"	1	"GL349701"	1013820	1014012	"+"	1	193	193	193	100	100	100	193	0	0	0	3	191	63	NA	"Control_g69_8"
"Pantothenate kinase 4 (Pantothenic acid kinase 4) (hPanK4) (LOC100162362)"	"Control_g69.9"	"Control_g69.4"	"Control"	"None"	"EQ117272"	26036	26238	"+"	1	"GL349701"	1012612	1012814	"+"	1	203	203	203	100	100	99.5	202	1	0	0	1	201	67	NA	"Control_g69_9"
"Pantothenate kinase 4 (Pantothenic acid kinase 4) (hPanK4) (LOC100162362)"	"Control_g69.10"	"Control_g69.11"	"Control"	"None"	"EQ117272"	27943	28147	"+"	1	"GL349701"	1014519	1014723	"+"	1	205	205	205	100	100	100	205	0	0	0	1	204	68	NA	"Control_g69_10"
"Pantothenate kinase 4 (Pantothenic acid kinase 4) (hPanK4) (LOC100162362)"	"Control_g69.11"	"Control_g69.13"	"Control"	"None"	"EQ117272"	29625	29838	"+"	1	"GL349701"	1016200	1016413	"+"	1	214	214	214	100	100	100	214	0	0	0	2	214	70	NA	"Control_g69_11"
"Pantothenate kinase 4 (Pantothenic acid kinase 4) (hPanK4) (LOC100162362)"	"Control_g69.12"	"Control_g69.12"	"Control"	"None"	"EQ117272"	28221	28545	"+"	1	"GL349701"	1014797	1015121	"+"	1	325	325	325	100	100	100	325	0	0	0	3	323	107	NA	"Control_g69_12"
"Pantothenate kinase 4 (Pantothenic acid kinase 4) (hPanK4) (LOC100162362)"	"Control_g69.13"	"Control_g69.5"	"Control"	"None"	"EQ117272"	26307	26740	"+"	1	"GL349701"	1012883	1013316	"+"	1	434	434	434	100	100	99.8	433	1	0	0	2	433	144	NA	"Control_g69_13"
"paired (LOC100161564)"	"Control_g70.1"	"Control_g70.1"	"Control"	"None"	"EQ112909"	20916	20859	"-"	1	"GL350318"	154626	154569	"-"	1	58	58	58	100	100	100	58	0	0	0	1	57	19	NA	"Control_g70_1"
"paired (LOC100161564)"	"Control_g70.2"	"Control_g70.3"	"Control"	"None"	"EQ112909"	14974	14859	"-"	1	"GL350318"	148679	148564	"-"	1	116	116	116	100	100	100	116	0	0	0	2	115	38	NA	"Control_g70_2"
"paired (LOC100161564)"	"Control_g70.3"	"Control_g70.4"	"Control"	"None"	"EQ112909"	10862	10678	"-"	1	"GL350318"	144567	144383	"-"	1	185	185	185	100	100	100	185	0	0	0	3	185	61	NA	"Control_g70_3"
"paired (LOC100161564)"	"Control_g70.4"	"Control_g70.5"	"Control"	"None"	"EQ112909"	9714	9442	"-"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Control_g70_4"
"paired (LOC100161564)"	"Control_g70.5"	"Control_g70.2"	"Control"	"None"	"EQ112909"	19595	19292	"-"	1	"GL350318"	153305	153002	"-"	1	304	304	304	100	100	100	304	0	0	0	3	302	100	NA	"Control_g70_5"
"Osiris 7 CG1153-PA (LOC100161508)"	"Control_g71.1"	"Control_g71.1"	"Control"	"None"	"EQ127579"	83239	82635	"-"	1	"GL349857"	577443	576839	"-"	1	605	605	605	100	100	100	605	0	0	0	2	604	201	NA	"Control_g71_1"
"Osiris 7 CG1153-PA (LOC100161508)"	"Control_g71.2"	"Control_g71.2"	"Control"	"None"	"EQ127579"	80706	79878	"-"	1	"GL349857"	574910	574082	"-"	1	829	829	829	100	100	100	829	0	0	0	3	383	126	NA	"Control_g71_2"
"orf (LOC100161807)"	"Control_g72.1"	"Control_g72.1"	"Control"	"None"	"EQ116839"	29512	29471	"-"	1	"GL349663"	121447	121406	"-"	1	42	42	42	100	100	100	42	0	0	0	1	42	14	NA	"Control_g72_1"
"orf (LOC100161807)"	"Control_g72.2"	"Control_g72.2"	"Control"	"None"	"EQ116839"	29409	29365	"-"	1	"GL349663"	121344	121300	"-"	1	45	45	45	100	100	100	45	0	0	0	1	45	15	NA	"Control_g72_2"
"orf (LOC100161807)"	"Control_g72.3"	"Control_g72.5"	"Control"	"None"	"EQ116839"	25982	25715	"-"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Control_g72_3"
"orf (LOC100161807)"	"Control_g72.4"	"Control_g72.6"	"Control"	"None"	"EQ116839"	25424	24940	"-"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Control_g72_4"
"orf (LOC100161807)"	"Control_g72.5"	"Control_g72.3"	"Control"	"None"	"EQ116839"	29139	28451	"-"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Control_g72_5"
"orf (LOC100161807)"	"Control_g72.6"	"Control_g72.4"	"Control"	"None"	"EQ116839"	27914	26156	"-"	1	"GL349663"	119965	118227	"-"	1	1759	1759	1759	100	100	97.7	1719	19	22	0	174	1608	471	"T11A [203]"	"Control_g72_6"
